pokemon_key,pokemon_id,pokemon_name,form_name,type_1,type_2,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
arctozolt,881,arctozolt,arctozolt,electric,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/arctozolt,881,2026-08-03 08:26:36.523413+00,0.2.0
dracovish,882,dracovish,dracovish,water,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/dracovish,882,2026-08-03 08:26:36.523413+00,0.2.0
arctovish,883,arctovish,arctovish,water,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/arctovish,883,2026-08-03 08:26:36.523413+00,0.2.0
duraludon,884,duraludon,duraludon,steel,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/duraludon,884,2026-08-03 08:26:36.523413+00,0.2.0
dreepy,885,dreepy,dreepy,dragon,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/dreepy,885,2026-08-03 08:26:36.523413+00,0.2.0
drakloak,886,drakloak,drakloak,dragon,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/drakloak,886,2026-08-03 08:26:36.523413+00,0.2.0
dragapult,887,dragapult,dragapult,dragon,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/dragapult,887,2026-08-03 08:26:36.523413+00,0.2.0
zacian,888,zacian,zacian,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zacian,888,2026-08-03 08:26:36.523413+00,0.2.0
zamazenta,889,zamazenta,zamazenta,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/zamazenta,889,2026-08-03 08:26:36.523413+00,0.2.0
eternatus,890,eternatus,eternatus,poison,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/eternatus,890,2026-08-03 08:26:36.523413+00,0.2.0
kubfu,891,kubfu,kubfu,fighting,,PokéAPI,https://pokeapi.co/api/v2/pokemon/kubfu,891,2026-08-03 08:26:36.523413+00,0.2.0
urshifu-single-strike,892,urshifu,urshifu-single-strike,fighting,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-single-strike,892,2026-08-03 08:26:36.523413+00,0.2.0
zarude,893,zarude,zarude,dark,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/zarude,893,2026-08-03 08:26:36.523413+00,0.2.0
regieleki,894,regieleki,regieleki,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/regieleki,894,2026-08-03 08:26:36.523413+00,0.2.0
regidrago,895,regidrago,regidrago,dragon,,PokéAPI,https://pokeapi.co/api/v2/pokemon/regidrago,895,2026-08-03 08:26:36.523413+00,0.2.0
glastrier,896,glastrier,glastrier,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/glastrier,896,2026-08-03 08:26:36.523413+00,0.2.0
spectrier,897,spectrier,spectrier,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/spectrier,897,2026-08-03 08:26:36.523413+00,0.2.0
calyrex,898,calyrex,calyrex,psychic,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex,898,2026-08-03 08:26:36.523413+00,0.2.0
wyrdeer,899,wyrdeer,wyrdeer,normal,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/wyrdeer,899,2026-08-03 08:26:36.523413+00,0.2.0
kleavor,900,kleavor,kleavor,bug,rock,PokéAPI,https://pokeapi.co/api/v2/pokemon/kleavor,900,2026-08-03 08:26:36.523413+00,0.2.0
ursaluna,901,ursaluna,ursaluna,ground,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/ursaluna,901,2026-08-03 08:26:36.523413+00,0.2.0
basculegion-male,902,basculegion,basculegion-male,water,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/basculegion-male,902,2026-08-03 08:26:36.523413+00,0.2.0
sneasler,903,sneasler,sneasler,fighting,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/sneasler,903,2026-08-03 08:26:36.523413+00,0.2.0
overqwil,904,overqwil,overqwil,dark,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/overqwil,904,2026-08-03 08:26:36.523413+00,0.2.0
enamorus-incarnate,905,enamorus,enamorus-incarnate,fairy,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/enamorus-incarnate,905,2026-08-03 08:26:36.523413+00,0.2.0
sprigatito,906,sprigatito,sprigatito,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/sprigatito,906,2026-08-03 08:26:36.523413+00,0.2.0
floragato,907,floragato,floragato,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/floragato,907,2026-08-03 08:26:36.523413+00,0.2.0
meowscarada,908,meowscarada,meowscarada,grass,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowscarada,908,2026-08-03 08:26:36.523413+00,0.2.0
fuecoco,909,fuecoco,fuecoco,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/fuecoco,909,2026-08-03 08:26:36.523413+00,0.2.0
crocalor,910,crocalor,crocalor,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/crocalor,910,2026-08-03 08:26:36.523413+00,0.2.0
skeledirge,911,skeledirge,skeledirge,fire,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/skeledirge,911,2026-08-03 08:26:36.523413+00,0.2.0
quaxly,912,quaxly,quaxly,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/quaxly,912,2026-08-03 08:26:36.523413+00,0.2.0
quaxwell,913,quaxwell,quaxwell,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/quaxwell,913,2026-08-03 08:26:36.523413+00,0.2.0
quaquaval,914,quaquaval,quaquaval,water,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/quaquaval,914,2026-08-03 08:26:36.523413+00,0.2.0
lechonk,915,lechonk,lechonk,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/lechonk,915,2026-08-03 08:26:36.523413+00,0.2.0
oinkologne-male,916,oinkologne,oinkologne-male,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/oinkologne-male,916,2026-08-03 08:26:36.523413+00,0.2.0
tarountula,917,tarountula,tarountula,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tarountula,917,2026-08-03 08:26:36.523413+00,0.2.0
spidops,918,spidops,spidops,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/spidops,918,2026-08-03 08:26:36.523413+00,0.2.0
nymble,919,nymble,nymble,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/nymble,919,2026-08-03 08:26:36.523413+00,0.2.0
lokix,920,lokix,lokix,bug,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/lokix,920,2026-08-03 08:26:36.523413+00,0.2.0
pawmi,921,pawmi,pawmi,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawmi,921,2026-08-03 08:26:36.523413+00,0.2.0
pawmo,922,pawmo,pawmo,electric,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawmo,922,2026-08-03 08:26:36.523413+00,0.2.0
pawmot,923,pawmot,pawmot,electric,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/pawmot,923,2026-08-03 08:26:36.523413+00,0.2.0
tandemaus,924,tandemaus,tandemaus,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tandemaus,924,2026-08-03 08:26:36.523413+00,0.2.0
maushold-family-of-four,925,maushold,maushold-family-of-four,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/maushold-family-of-four,925,2026-08-03 08:26:36.523413+00,0.2.0
fidough,926,fidough,fidough,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/fidough,926,2026-08-03 08:26:36.523413+00,0.2.0
dachsbun,927,dachsbun,dachsbun,fairy,,PokéAPI,https://pokeapi.co/api/v2/pokemon/dachsbun,927,2026-08-03 08:26:36.523413+00,0.2.0
smoliv,928,smoliv,smoliv,grass,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/smoliv,928,2026-08-03 08:26:36.523413+00,0.2.0
dolliv,929,dolliv,dolliv,grass,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/dolliv,929,2026-08-03 08:26:36.523413+00,0.2.0
arboliva,930,arboliva,arboliva,grass,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/arboliva,930,2026-08-03 08:26:36.523413+00,0.2.0
squawkabilly-green-plumage,931,squawkabilly,squawkabilly-green-plumage,normal,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/squawkabilly-green-plumage,931,2026-08-03 08:26:36.523413+00,0.2.0
nacli,932,nacli,nacli,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/nacli,932,2026-08-03 08:26:36.523413+00,0.2.0
naclstack,933,naclstack,naclstack,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/naclstack,933,2026-08-03 08:26:36.523413+00,0.2.0
garganacl,934,garganacl,garganacl,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/garganacl,934,2026-08-03 08:26:36.523413+00,0.2.0
charcadet,935,charcadet,charcadet,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/charcadet,935,2026-08-03 08:26:36.523413+00,0.2.0
armarouge,936,armarouge,armarouge,fire,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/armarouge,936,2026-08-03 08:26:36.523413+00,0.2.0
ceruledge,937,ceruledge,ceruledge,fire,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/ceruledge,937,2026-08-03 08:26:36.523413+00,0.2.0
tadbulb,938,tadbulb,tadbulb,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/tadbulb,938,2026-08-03 08:26:36.523413+00,0.2.0
bellibolt,939,bellibolt,bellibolt,electric,,PokéAPI,https://pokeapi.co/api/v2/pokemon/bellibolt,939,2026-08-03 08:26:36.523413+00,0.2.0
wattrel,940,wattrel,wattrel,electric,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/wattrel,940,2026-08-03 08:26:36.523413+00,0.2.0
kilowattrel,941,kilowattrel,kilowattrel,electric,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/kilowattrel,941,2026-08-03 08:26:36.523413+00,0.2.0
maschiff,942,maschiff,maschiff,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/maschiff,942,2026-08-03 08:26:36.523413+00,0.2.0
mabosstiff,943,mabosstiff,mabosstiff,dark,,PokéAPI,https://pokeapi.co/api/v2/pokemon/mabosstiff,943,2026-08-03 08:26:36.523413+00,0.2.0
shroodle,944,shroodle,shroodle,poison,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/shroodle,944,2026-08-03 08:26:36.523413+00,0.2.0
grafaiai,945,grafaiai,grafaiai,poison,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/grafaiai,945,2026-08-03 08:26:36.523413+00,0.2.0
bramblin,946,bramblin,bramblin,grass,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/bramblin,946,2026-08-03 08:26:36.523413+00,0.2.0
brambleghast,947,brambleghast,brambleghast,grass,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/brambleghast,947,2026-08-03 08:26:36.523413+00,0.2.0
toedscool,948,toedscool,toedscool,ground,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/toedscool,948,2026-08-03 08:26:36.523413+00,0.2.0
toedscruel,949,toedscruel,toedscruel,ground,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/toedscruel,949,2026-08-03 08:26:36.523413+00,0.2.0
klawf,950,klawf,klawf,rock,,PokéAPI,https://pokeapi.co/api/v2/pokemon/klawf,950,2026-08-03 08:26:36.523413+00,0.2.0
capsakid,951,capsakid,capsakid,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/capsakid,951,2026-08-03 08:26:36.523413+00,0.2.0
scovillain,952,scovillain,scovillain,grass,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/scovillain,952,2026-08-03 08:26:36.523413+00,0.2.0
rellor,953,rellor,rellor,bug,,PokéAPI,https://pokeapi.co/api/v2/pokemon/rellor,953,2026-08-03 08:26:36.523413+00,0.2.0
rabsca,954,rabsca,rabsca,bug,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/rabsca,954,2026-08-03 08:26:36.523413+00,0.2.0
flittle,955,flittle,flittle,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/flittle,955,2026-08-03 08:26:36.523413+00,0.2.0
espathra,956,espathra,espathra,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/espathra,956,2026-08-03 08:26:36.523413+00,0.2.0
tinkatink,957,tinkatink,tinkatink,fairy,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/tinkatink,957,2026-08-03 08:26:36.523413+00,0.2.0
tinkatuff,958,tinkatuff,tinkatuff,fairy,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/tinkatuff,958,2026-08-03 08:26:36.523413+00,0.2.0
tinkaton,959,tinkaton,tinkaton,fairy,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/tinkaton,959,2026-08-03 08:26:36.523413+00,0.2.0
wiglett,960,wiglett,wiglett,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wiglett,960,2026-08-03 08:26:36.523413+00,0.2.0
wugtrio,961,wugtrio,wugtrio,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/wugtrio,961,2026-08-03 08:26:36.523413+00,0.2.0
bombirdier,962,bombirdier,bombirdier,flying,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/bombirdier,962,2026-08-03 08:26:36.523413+00,0.2.0
finizen,963,finizen,finizen,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/finizen,963,2026-08-03 08:26:36.523413+00,0.2.0
palafin-zero,964,palafin,palafin-zero,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/palafin-zero,964,2026-08-03 08:26:36.523413+00,0.2.0
varoom,965,varoom,varoom,steel,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/varoom,965,2026-08-03 08:26:36.523413+00,0.2.0
revavroom,966,revavroom,revavroom,steel,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/revavroom,966,2026-08-03 08:26:36.523413+00,0.2.0
cyclizar,967,cyclizar,cyclizar,dragon,normal,PokéAPI,https://pokeapi.co/api/v2/pokemon/cyclizar,967,2026-08-03 08:26:36.523413+00,0.2.0
orthworm,968,orthworm,orthworm,steel,,PokéAPI,https://pokeapi.co/api/v2/pokemon/orthworm,968,2026-08-03 08:26:36.523413+00,0.2.0
glimmet,969,glimmet,glimmet,rock,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/glimmet,969,2026-08-03 08:26:36.523413+00,0.2.0
glimmora,970,glimmora,glimmora,rock,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/glimmora,970,2026-08-03 08:26:36.523413+00,0.2.0
greavard,971,greavard,greavard,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/greavard,971,2026-08-03 08:26:36.523413+00,0.2.0
houndstone,972,houndstone,houndstone,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndstone,972,2026-08-03 08:26:36.523413+00,0.2.0
flamigo,973,flamigo,flamigo,flying,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/flamigo,973,2026-08-03 08:26:36.523413+00,0.2.0
cetoddle,974,cetoddle,cetoddle,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cetoddle,974,2026-08-03 08:26:36.523413+00,0.2.0
cetitan,975,cetitan,cetitan,ice,,PokéAPI,https://pokeapi.co/api/v2/pokemon/cetitan,975,2026-08-03 08:26:36.523413+00,0.2.0
veluza,976,veluza,veluza,water,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/veluza,976,2026-08-03 08:26:36.523413+00,0.2.0
dondozo,977,dondozo,dondozo,water,,PokéAPI,https://pokeapi.co/api/v2/pokemon/dondozo,977,2026-08-03 08:26:36.523413+00,0.2.0
tatsugiri-curly,978,tatsugiri,tatsugiri-curly,dragon,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/tatsugiri-curly,978,2026-08-03 08:26:36.523413+00,0.2.0
annihilape,979,annihilape,annihilape,fighting,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/annihilape,979,2026-08-03 08:26:36.523413+00,0.2.0
clodsire,980,clodsire,clodsire,poison,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/clodsire,980,2026-08-03 08:26:36.523413+00,0.2.0
farigiraf,981,farigiraf,farigiraf,normal,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/farigiraf,981,2026-08-03 08:26:36.523413+00,0.2.0
dudunsparce-two-segment,982,dudunsparce,dudunsparce-two-segment,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/dudunsparce-two-segment,982,2026-08-03 08:26:36.523413+00,0.2.0
kingambit,983,kingambit,kingambit,dark,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/kingambit,983,2026-08-03 08:26:36.523413+00,0.2.0
great-tusk,984,great-tusk,great-tusk,ground,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/great-tusk,984,2026-08-03 08:26:36.523413+00,0.2.0
scream-tail,985,scream-tail,scream-tail,fairy,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/scream-tail,985,2026-08-03 08:26:36.523413+00,0.2.0
brute-bonnet,986,brute-bonnet,brute-bonnet,grass,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/brute-bonnet,986,2026-08-03 08:26:36.523413+00,0.2.0
flutter-mane,987,flutter-mane,flutter-mane,ghost,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/flutter-mane,987,2026-08-03 08:26:36.523413+00,0.2.0
slither-wing,988,slither-wing,slither-wing,bug,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/slither-wing,988,2026-08-03 08:26:36.523413+00,0.2.0
sandy-shocks,989,sandy-shocks,sandy-shocks,electric,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandy-shocks,989,2026-08-03 08:26:36.523413+00,0.2.0
iron-treads,990,iron-treads,iron-treads,ground,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-treads,990,2026-08-03 08:26:36.523413+00,0.2.0
iron-bundle,991,iron-bundle,iron-bundle,ice,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-bundle,991,2026-08-03 08:26:36.523413+00,0.2.0
iron-hands,992,iron-hands,iron-hands,fighting,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-hands,992,2026-08-03 08:26:36.523413+00,0.2.0
iron-jugulis,993,iron-jugulis,iron-jugulis,dark,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-jugulis,993,2026-08-03 08:26:36.523413+00,0.2.0
iron-moth,994,iron-moth,iron-moth,fire,poison,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-moth,994,2026-08-03 08:26:36.523413+00,0.2.0
iron-thorns,995,iron-thorns,iron-thorns,rock,electric,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-thorns,995,2026-08-03 08:26:36.523413+00,0.2.0
frigibax,996,frigibax,frigibax,dragon,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/frigibax,996,2026-08-03 08:26:36.523413+00,0.2.0
arctibax,997,arctibax,arctibax,dragon,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/arctibax,997,2026-08-03 08:26:36.523413+00,0.2.0
baxcalibur,998,baxcalibur,baxcalibur,dragon,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/baxcalibur,998,2026-08-03 08:26:36.523413+00,0.2.0
gimmighoul,999,gimmighoul,gimmighoul,ghost,,PokéAPI,https://pokeapi.co/api/v2/pokemon/gimmighoul,999,2026-08-03 08:26:36.523413+00,0.2.0
gholdengo,1000,gholdengo,gholdengo,steel,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/gholdengo,1000,2026-08-03 08:26:36.523413+00,0.2.0
wo-chien,1001,wo-chien,wo-chien,dark,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/wo-chien,1001,2026-08-03 08:26:36.523413+00,0.2.0
chien-pao,1002,chien-pao,chien-pao,dark,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/chien-pao,1002,2026-08-03 08:26:36.523413+00,0.2.0
ting-lu,1003,ting-lu,ting-lu,dark,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/ting-lu,1003,2026-08-03 08:26:36.523413+00,0.2.0
chi-yu,1004,chi-yu,chi-yu,dark,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/chi-yu,1004,2026-08-03 08:26:36.523413+00,0.2.0
roaring-moon,1005,roaring-moon,roaring-moon,dragon,dark,PokéAPI,https://pokeapi.co/api/v2/pokemon/roaring-moon,1005,2026-08-03 08:26:36.523413+00,0.2.0
iron-valiant,1006,iron-valiant,iron-valiant,fairy,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-valiant,1006,2026-08-03 08:26:36.523413+00,0.2.0
koraidon,1007,koraidon,koraidon,fighting,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/koraidon,1007,2026-08-03 08:26:36.523413+00,0.2.0
miraidon,1008,miraidon,miraidon,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/miraidon,1008,2026-08-03 08:26:36.523413+00,0.2.0
walking-wake,1009,walking-wake,walking-wake,water,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/walking-wake,1009,2026-08-03 08:26:36.523413+00,0.2.0
iron-leaves,1010,iron-leaves,iron-leaves,grass,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-leaves,1010,2026-08-03 08:26:36.523413+00,0.2.0
dipplin,1011,dipplin,dipplin,grass,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/dipplin,1011,2026-08-03 08:26:36.523413+00,0.2.0
poltchageist,1012,poltchageist,poltchageist,grass,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/poltchageist,1012,2026-08-03 08:26:36.523413+00,0.2.0
sinistcha,1013,sinistcha,sinistcha,grass,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/sinistcha,1013,2026-08-03 08:26:36.523413+00,0.2.0
okidogi,1014,okidogi,okidogi,poison,fighting,PokéAPI,https://pokeapi.co/api/v2/pokemon/okidogi,1014,2026-08-03 08:26:36.523413+00,0.2.0
munkidori,1015,munkidori,munkidori,poison,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/munkidori,1015,2026-08-03 08:26:36.523413+00,0.2.0
fezandipiti,1016,fezandipiti,fezandipiti,poison,fairy,PokéAPI,https://pokeapi.co/api/v2/pokemon/fezandipiti,1016,2026-08-03 08:26:36.523413+00,0.2.0
ogerpon,1017,ogerpon,ogerpon,grass,,PokéAPI,https://pokeapi.co/api/v2/pokemon/ogerpon,1017,2026-08-03 08:26:36.523413+00,0.2.0
archaludon,1018,archaludon,archaludon,steel,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/archaludon,1018,2026-08-03 08:26:36.523413+00,0.2.0
hydrapple,1019,hydrapple,hydrapple,grass,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/hydrapple,1019,2026-08-03 08:26:36.523413+00,0.2.0
gouging-fire,1020,gouging-fire,gouging-fire,fire,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/gouging-fire,1020,2026-08-03 08:26:36.523413+00,0.2.0
raging-bolt,1021,raging-bolt,raging-bolt,electric,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/raging-bolt,1021,2026-08-03 08:26:36.523413+00,0.2.0
iron-boulder,1022,iron-boulder,iron-boulder,rock,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-boulder,1022,2026-08-03 08:26:36.523413+00,0.2.0
iron-crown,1023,iron-crown,iron-crown,steel,psychic,PokéAPI,https://pokeapi.co/api/v2/pokemon/iron-crown,1023,2026-08-03 08:26:36.523413+00,0.2.0
terapagos,1024,terapagos,terapagos,normal,,PokéAPI,https://pokeapi.co/api/v2/pokemon/terapagos,1024,2026-08-03 08:26:36.523413+00,0.2.0
pecharunt,1025,pecharunt,pecharunt,poison,ghost,PokéAPI,https://pokeapi.co/api/v2/pokemon/pecharunt,1025,2026-08-03 08:26:36.523413+00,0.2.0
deoxys-attack,386,deoxys,deoxys-attack,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/deoxys-attack,10001,2026-08-03 08:26:36.523413+00,0.2.0
deoxys-defense,386,deoxys,deoxys-defense,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/deoxys-defense,10002,2026-08-03 08:26:36.523413+00,0.2.0
deoxys-speed,386,deoxys,deoxys-speed,psychic,,PokéAPI,https://pokeapi.co/api/v2/pokemon/deoxys-speed,10003,2026-08-03 08:26:36.523413+00,0.2.0
wormadam-sandy,413,wormadam,wormadam-sandy,bug,ground,PokéAPI,https://pokeapi.co/api/v2/pokemon/wormadam-sandy,10004,2026-08-03 08:26:36.523413+00,0.2.0
wormadam-trash,413,wormadam,wormadam-trash,bug,steel,PokéAPI,https://pokeapi.co/api/v2/pokemon/wormadam-trash,10005,2026-08-03 08:26:36.523413+00,0.2.0
shaymin-sky,492,shaymin,shaymin-sky,grass,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/shaymin-sky,10006,2026-08-03 08:26:36.523413+00,0.2.0
giratina-origin,487,giratina,giratina-origin,ghost,dragon,PokéAPI,https://pokeapi.co/api/v2/pokemon/giratina-origin,10007,2026-08-03 08:26:36.523413+00,0.2.0
rotom-heat,479,rotom,rotom-heat,electric,fire,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-heat,10008,2026-08-03 08:26:36.523413+00,0.2.0
rotom-wash,479,rotom,rotom-wash,electric,water,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-wash,10009,2026-08-03 08:26:36.523413+00,0.2.0
rotom-frost,479,rotom,rotom-frost,electric,ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-frost,10010,2026-08-03 08:26:36.523413+00,0.2.0
rotom-fan,479,rotom,rotom-fan,electric,flying,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-fan,10011,2026-08-03 08:26:36.523413+00,0.2.0
rotom-mow,479,rotom,rotom-mow,electric,grass,PokéAPI,https://pokeapi.co/api/v2/pokemon/rotom-mow,10012,2026-08-03 08:26:36.523413+00,0.2.0
castform-sunny,351,castform,castform-sunny,fire,,PokéAPI,https://pokeapi.co/api/v2/pokemon/castform-sunny,10013,2026-08-03 08:26:36.523413+00,0.2.0
