team_list_member_id,team_list_id,pokemon_key,pokemon_id,slot_number,item_name,ability,nature,moves,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
6698:3,6698,charizard-mega-y,6,3,Charizardite Y,Blaze,Timid,Heat Wave|Solar Beam|Weather Ball|Protect,Limitless VGC,https://limitlessvgc.com/teams/6698,436:6698:1462:3,2026-08-03 08:41:23.658111+00,0.2.0
6698:6,6698,aerodactyl-mega,142,6,Aerodactylite,Unaware,Jolly,Rock Slide|Dual Wingbeat|Ice Fang|Protect,Limitless VGC,https://limitlessvgc.com/teams/6698,436:6698:1462:6,2026-08-03 08:41:23.658111+00,0.2.0
6707:3,6707,charizard-mega-y,6,3,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Protect|Solar Beam,Limitless VGC,https://limitlessvgc.com/teams/6707,436:6707:1803:3,2026-08-03 08:41:23.658111+00,0.2.0
6707:6,6707,floette-mega,670,6,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Protect|Light of Ruin,Limitless VGC,https://limitlessvgc.com/teams/6707,436:6707:1803:6,2026-08-03 08:41:23.658111+00,0.2.0
6554:2,6554,charizard-mega-y,6,2,Charizardite Y,Blaze,Modest,Protect|Heat Wave|Weather Ball|Solar Beam,Limitless VGC,https://limitlessvgc.com/teams/6554,434:6554:4903:2,2026-08-03 08:41:23.658111+00,0.2.0
6449:2,6449,charizard-mega-y,6,2,Charizardite Y,Blaze,Modest,Heat Wave|Solar Beam|Weather Ball|Protect,Limitless VGC,https://limitlessvgc.com/teams/6449,434:6449:165:2,2026-08-03 08:41:23.658111+00,0.2.0
6714:4,6714,tyranitar-mega,248,4,Tyranitarite,Sand Stream,Adamant,Rock Slide|Knock Off|Protect|Low Kick,Limitless VGC,https://limitlessvgc.com/teams/6714,436:6714:4761:4,2026-08-03 08:41:23.658111+00,0.2.0
6714:6,6714,froslass-mega,478,6,Froslassite,Cursed Body,Timid,Blizzard|Shadow Ball|Protect|Aurora Veil,Limitless VGC,https://limitlessvgc.com/teams/6714,436:6714:4761:6,2026-08-03 08:41:23.658111+00,0.2.0
6715:2,6715,aerodactyl-mega,142,2,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6715,436:6715:3179:2,2026-08-03 08:41:23.658111+00,0.2.0
6716:2,6716,charizard-mega-y,6,2,Charizardite Y,Blaze,Modest,Weather Ball|Heat Wave|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6716,436:6716:3668:2,2026-08-03 08:41:23.658111+00,0.2.0
6717:3,6717,blastoise-mega,9,3,Blastoisinite,Rain Dish,Modest,Water Spout|Dark Pulse|Shell Smash|Protect,Limitless VGC,https://limitlessvgc.com/teams/6717,436:6717:129:3,2026-08-03 08:41:23.658111+00,0.2.0
6717:6,6717,floette-mega,670,6,Floettite,Flower Veil,Timid,Draining Kiss|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6717,436:6717:129:6,2026-08-03 08:41:23.658111+00,0.2.0
6718:1,6718,dragonite-mega,149,1,Dragoninite,Multiscale,Modest,Protect|Dragon Pulse|Heat Wave|Tailwind,Limitless VGC,https://limitlessvgc.com/teams/6718,436:6718:1274:1,2026-08-03 08:41:23.658111+00,0.2.0
6719:5,6719,aerodactyl-mega,142,5,Aerodactylite,Unnerve,Jolly,Rock Slide|Ice Fang|Dual Wingbeat|Tailwind,Limitless VGC,https://limitlessvgc.com/teams/6719,436:6719:1686:5,2026-08-03 08:41:23.658111+00,0.2.0
6720:6,6720,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6720,436:6720:4940:6,2026-08-03 08:41:23.658111+00,0.2.0
6721:3,6721,scovillain-mega,952,3,Scovillainite,Moody,Bold,Overheat|Rage Powder|Super Fang|Protect,Limitless VGC,https://limitlessvgc.com/teams/6721,436:6721:3989:3,2026-08-03 08:41:23.658111+00,0.2.0
6724:2,6724,floette-mega,670,2,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6724,436:6724:536:2,2026-08-03 08:41:23.658111+00,0.2.0
6729:5,6729,delphox-mega,655,5,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6729,436:6729:4388:5,2026-08-03 08:41:23.658111+00,0.2.0
6731:4,6731,floette-mega,670,4,Floettite,Flower Veil,Modest,Light of Ruin|Dazzling Gleam|Protect|Moonblast,Limitless VGC,https://limitlessvgc.com/teams/6731,436:6731:4942:4,2026-08-03 08:41:23.658111+00,0.2.0
6733:5,6733,scovillain-mega,952,5,Scovillainite,Moody,Bold,Overheat|Giga Drain|Rage Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6733,436:6733:2353:5,2026-08-03 08:41:23.658111+00,0.2.0
6736:6,6736,blastoise-mega,9,6,Blastoisinite,Rain Dish,Modest,Water Spout|Dark Pulse|Shell Smash|Protect,Limitless VGC,https://limitlessvgc.com/teams/6736,436:6736:402:6,2026-08-03 08:41:23.658111+00,0.2.0
6744:3,6744,scizor-mega,212,3,Scizorite,Technician,Adamant,Bullet Punch|Close Combat|Protect|Swords Dance,Limitless VGC,https://limitlessvgc.com/teams/6744,436:6744:4945:3,2026-08-03 08:41:23.658111+00,0.2.0
6744:6,6744,dragonite-mega,149,6,Dragoninite,Inner Focus,Modest,Dragon Pulse|Flamethrower|Protect|Tailwind,Limitless VGC,https://limitlessvgc.com/teams/6744,436:6744:4945:6,2026-08-03 08:41:23.658111+00,0.2.0
6745:5,6745,froslass-mega,478,5,Froslassite,Cursed Body,Timid,Blizzard|Aurora Veil|Rain Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6745,436:6745:1977:5,2026-08-03 08:41:23.658111+00,0.2.0
6746:6,6746,floette-mega,670,6,Floettite,Flower Veil,Timid,Draining Kiss|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6746,436:6746:4946:6,2026-08-03 08:41:23.658111+00,0.2.0
6749:4,6749,aerodactyl-mega,142,4,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6749,436:6749:4947:4,2026-08-03 08:41:23.658111+00,0.2.0
6749:6,6749,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6749,436:6749:4947:6,2026-08-03 08:41:23.658111+00,0.2.0
6750:5,6750,delphox-mega,655,5,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6750,436:6750:4803:5,2026-08-03 08:41:23.658111+00,0.2.0
6752:2,6752,gengar-mega,94,2,Gengarite,Cursed Body,Modest,Shadow Ball|Perish Song|Disable|Protect,Limitless VGC,https://limitlessvgc.com/teams/6752,436:6752:2750:2,2026-08-03 08:41:23.658111+00,0.2.0
6755:2,6755,venusaur-mega,3,2,Venusaurite,Chlorophyll,Calm,Protect|Giga Drain|Sludge Bomb|Leech Seed,Limitless VGC,https://limitlessvgc.com/teams/6755,436:6755:1130:2,2026-08-03 08:41:23.658111+00,0.2.0
6757:2,6757,froslass-mega,478,2,Froslassite,Cursed Body,Modest,Blizzard|Aurora Veil|Shadow Ball|Protect,Limitless VGC,https://limitlessvgc.com/teams/6757,436:6757:4474:2,2026-08-03 08:41:23.658111+00,0.2.0
6761:4,6761,froslass-mega,478,4,Froslassite,Cursed Body,Timid,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6761,436:6761:4044:4,2026-08-03 08:41:23.658111+00,0.2.0
6762:4,6762,charizard-mega-x,6,4,Charizardite X,Blaze,Jolly,Flare Blitz|Dragon Claw|Dragon Dance|Protect,Limitless VGC,https://limitlessvgc.com/teams/6762,436:6762:3296:4,2026-08-03 08:41:23.658111+00,0.2.0
6763:1,6763,venusaur-mega,3,1,Venusaurite,Chlorophyll,Modest,Sludge Bomb|Earth Power|Giga Drain|Protect,Limitless VGC,https://limitlessvgc.com/teams/6763,436:6763:610:1,2026-08-03 08:41:23.658111+00,0.2.0
6765:4,6765,floette-mega,670,4,Floettite,Flower Veil,Timid,Protect|Draining Kiss|Dazzling Gleam|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6765,436:6765:1890:4,2026-08-03 08:41:23.658111+00,0.2.0
6765:6,6765,aerodactyl-mega,142,6,Aerodactylite,Unnerve,Jolly,Protect|Rock Slide|Ice Fang|Dual Wingbeat,Limitless VGC,https://limitlessvgc.com/teams/6765,436:6765:1890:6,2026-08-03 08:41:23.658111+00,0.2.0
6499:6,6499,floette-mega,670,6,Floettite,Flower Veil,Timid,Moonblast|Light of Ruin|Dazzling Gleam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6499,434:6499:3298:6,2026-08-03 08:41:23.658111+00,0.2.0
6768:1,6768,scovillain-mega,952,1,Scovillainite,Chlorophyll,Calm,Leech Seed|Overheat|Rage Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6768,436:6768:1398:1,2026-08-03 08:41:23.658111+00,0.2.0
6769:5,6769,floette-mega,670,5,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6769,436:6769:2157:5,2026-08-03 08:41:23.658111+00,0.2.0
6771:3,6771,blastoise-mega,9,3,Blastoisinite,Rain Dish,Modest,Protect|Dark Pulse|Water Spout|Aura Sphere,Limitless VGC,https://limitlessvgc.com/teams/6771,436:6771:151:3,2026-08-03 08:41:23.658111+00,0.2.0
6774:4,6774,clefable-mega,36,4,Clefablite,Unaware,Bold,Follow Me|Dazzling Gleam|Psyshock|Protect,Limitless VGC,https://limitlessvgc.com/teams/6774,436:6774:26:4,2026-08-03 08:41:23.658111+00,0.2.0
6774:6,6774,froslass-mega,478,6,Froslassite,Cursed Body,Timid,Protect|Aurora Veil|Blizzard|Rain Dance,Limitless VGC,https://limitlessvgc.com/teams/6774,436:6774:26:6,2026-08-03 08:41:23.658111+00,0.2.0
6775:5,6775,delphox-mega,655,5,Delphoxite,Blaze,Timid,Heat Wave|Psychic|Substitute|Protect,Limitless VGC,https://limitlessvgc.com/teams/6775,436:6775:1937:5,2026-08-03 08:41:23.658111+00,0.2.0
6776:5,6776,dragonite-mega,149,5,Dragoninite,Multiscale,Modest,Dragon Pulse|Hurricane|Protect|Extreme Speed,Limitless VGC,https://limitlessvgc.com/teams/6776,436:6776:4949:5,2026-08-03 08:41:23.658111+00,0.2.0
6780:4,6780,scovillain-mega,952,4,Scovillainite,Moody,Bold,Overheat|Giga Drain|Rage Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6780,436:6780:4953:4,2026-08-03 08:41:23.658111+00,0.2.0
6781:2,6781,kangaskhan-mega,115,2,Kangaskhanite,Scrappy,Adamant,Double-Edge|Fake Out|Drain Punch|Sucker Punch,Limitless VGC,https://limitlessvgc.com/teams/6781,436:6781:4954:2,2026-08-03 08:41:23.658111+00,0.2.0
6782:6,6782,floette-mega,670,6,Floettite,Flower Veil,Modest,Dazzling Gleam|Moonblast|Protect|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6782,436:6782:1800:6,2026-08-03 08:41:23.658111+00,0.2.0
6458:6,6458,tyranitar-mega,248,6,Tyranitarite,Sand Stream,Adamant,Rock Slide|Knock Off|Low Kick|Protect,Limitless VGC,https://limitlessvgc.com/teams/6458,434:6458:4884:6,2026-08-03 08:41:23.658111+00,0.2.0
6784:5,6784,charizard-mega-y,6,5,Charizardite Y,Solar Power,Modest,Heat Wave|Solar Beam|Weather Ball|Protect,Limitless VGC,https://limitlessvgc.com/teams/6784,436:6784:4956:5,2026-08-03 08:41:23.658111+00,0.2.0
6786:4,6786,floette-mega,670,4,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6786,436:6786:1601:4,2026-08-03 08:41:23.658111+00,0.2.0
6786:6,6786,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6786,436:6786:1601:6,2026-08-03 08:41:23.658111+00,0.2.0
6791:5,6791,charizard-mega-y,6,5,Charizardite Y,Solar Power,Modest,Weather Ball|Heat Wave|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6791,436:6791:3622:5,2026-08-03 08:41:23.658111+00,0.2.0
6792:2,6792,camerupt-mega,323,2,Cameruptite,Solid Rock,Quiet,Ancient Power|Earth Power|Heat Wave|Protect,Limitless VGC,https://limitlessvgc.com/teams/6792,436:6792:4387:2,2026-08-03 08:41:23.658111+00,0.2.0
6793:5,6793,delphox-mega,655,5,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6793,436:6793:2013:5,2026-08-03 08:41:23.658111+00,0.2.0
6798:2,6798,charizard-mega-y,6,2,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6798,436:6798:4958:2,2026-08-03 08:41:23.658111+00,0.2.0
6800:3,6800,floette-mega,670,3,Floettite,Flower Veil,Timid,Protect|Moonblast|Draining Kiss|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6800,436:6800:2705:3,2026-08-03 08:41:23.658111+00,0.2.0
6802:5,6802,charizard-mega-x,6,5,Charizardite X,Blaze,Adamant,Protect|Dragon Dance|Dragon Claw|Flare Blitz,Limitless VGC,https://limitlessvgc.com/teams/6802,436:6802:4960:5,2026-08-03 08:41:23.658111+00,0.2.0
6803:3,6803,delphox-mega,655,3,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6803,436:6803:4962:3,2026-08-03 08:41:23.658111+00,0.2.0
6803:4,6803,floette-mega,670,4,Floettite,Flower Veil,Modest,Draining Kiss|Calm Mind|Dazzling Gleam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6803,436:6803:4962:4,2026-08-03 08:41:23.658111+00,0.2.0
6807:1,6807,floette-mega,670,1,Floettite,Flower Veil,Timid,Moonblast|Light of Ruin|Dazzling Gleam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6807,436:6807:4964:1,2026-08-03 08:41:23.658111+00,0.2.0
6573:2,6573,floette-mega,670,2,Floettite,Flower Veil,Timid,Light of Ruin|Dazzling Gleam|Moonblast|Protect,Limitless VGC,https://limitlessvgc.com/teams/6573,435:6573:2586:2,2026-08-03 08:41:23.658111+00,0.2.0
6574:1,6574,delphox-mega,655,1,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6574,435:6574:4412:1,2026-08-03 08:41:23.658111+00,0.2.0
6576:6,6576,charizard-mega-y,6,6,Charizardite Y,Blaze,Timid,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6576,435:6576:50:6,2026-08-03 08:41:23.658111+00,0.2.0
6578:3,6578,scovillain-mega,952,3,Scovillainite,Moody,Bold,Overheat|Giga Drain|Rage Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6578,435:6578:1648:3,2026-08-03 08:41:23.658111+00,0.2.0
6584:2,6584,charizard-mega-y,6,2,Charizardite Y,Solar Power,Timid,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6584,435:6584:4123:2,2026-08-03 08:41:23.658111+00,0.2.0
6585:1,6585,delphox-mega,655,1,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6585,435:6585:1481:1,2026-08-03 08:41:23.658111+00,0.2.0
6587:1,6587,charizard-mega-y,6,1,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6587,435:6587:2117:1,2026-08-03 08:41:23.658111+00,0.2.0
6594:6,6594,dragonite-mega,149,6,Dragoninite,Multiscale,Timid,Hurricane|Weather Ball|Protect|Dragon Pulse,Limitless VGC,https://limitlessvgc.com/teams/6594,435:6594:2473:6,2026-08-03 08:41:23.658111+00,0.2.0
6596:2,6596,floette-mega,670,2,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6596,435:6596:4:2,2026-08-03 08:41:23.658111+00,0.2.0
6597:4,6597,floette-mega,670,4,Floettite,Flower Veil,Modest,Dazzling Gleam|Moonblast|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6597,435:6597:3554:4,2026-08-03 08:41:23.658111+00,0.2.0
6601:3,6601,aerodactyl-mega,142,3,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6601,435:6601:4911:3,2026-08-03 08:41:23.658111+00,0.2.0
6602:3,6602,charizard-mega-y,6,3,Charizardite Y,Blaze,Modest,Weather Ball|Heat Wave|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6602,435:6602:4912:3,2026-08-03 08:41:23.658111+00,0.2.0
6602:6,6602,dragonite-mega,149,6,Dragoninite,Multiscale,Timid,Dragon Pulse|Protect|Heat Wave|Thunderbolt,Limitless VGC,https://limitlessvgc.com/teams/6602,435:6602:4912:6,2026-08-03 08:41:23.658111+00,0.2.0
6603:4,6603,dragonite-mega,149,4,Dragoninite,Multiscale,Timid,Dragon Pulse|Flamethrower|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6603,435:6603:4108:4,2026-08-03 08:41:23.658111+00,0.2.0
6604:2,6604,floette-mega,670,2,Floettite,Flower Veil,Modest,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6604,435:6604:1546:2,2026-08-03 08:41:23.658111+00,0.2.0
6606:1,6606,gardevoir-mega,282,1,Gardevoirite,Telepathy,Modest,Hyper Voice|Psychic|Aura Sphere|Protect,Limitless VGC,https://limitlessvgc.com/teams/6606,435:6606:3464:1,2026-08-03 08:41:23.658111+00,0.2.0
6612:6,6612,gardevoir-mega,282,6,Gardevoirite,Trace,Timid,Hyper Voice|Psyshock|Vacuum Wave|Protect,Limitless VGC,https://limitlessvgc.com/teams/6612,435:6612:1164:6,2026-08-03 08:41:23.658111+00,0.2.0
6618:6,6618,froslass-mega,478,6,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6618,435:6618:1837:6,2026-08-03 08:41:23.658111+00,0.2.0
6619:3,6619,floette-mega,670,3,Floettite,Flower Veil,Modest,Draining Kiss|Moonblast|Protect|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6619,435:6619:4915:3,2026-08-03 08:41:23.658111+00,0.2.0
6619:6,6619,charizard-mega-y,6,6,Charizardite Y,Blaze,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6619,435:6619:4915:6,2026-08-03 08:41:23.658111+00,0.2.0
6623:3,6623,charizard-mega-y,6,3,Charizardite Y,Blaze,Timid,Weather Ball|Solar Beam|Protect|Heat Wave,Limitless VGC,https://limitlessvgc.com/teams/6623,435:6623:1658:3,2026-08-03 08:41:23.658111+00,0.2.0
6625:5,6625,garchomp-mega,445,5,Garchompite,Rough Skin,Adamant,Stomping Tantrum|Protect|Earthquake|Rock Slide,Limitless VGC,https://limitlessvgc.com/teams/6625,435:6625:2837:5,2026-08-03 08:41:23.658111+00,0.2.0
6627:1,6627,delphox-mega,655,1,Delphoxite,Blaze,Timid,Heat Wave|Psyshock|Nasty Plot|Protect,Limitless VGC,https://limitlessvgc.com/teams/6627,435:6627:4916:1,2026-08-03 08:41:23.658111+00,0.2.0
6630:1,6630,lopunny-mega,428,1,Lopunnite,Cute Charm,Adamant,Close Combat|Ice Punch|Rain Dance|Fake Out,Limitless VGC,https://limitlessvgc.com/teams/6630,435:6630:1515:1,2026-08-03 08:41:23.658111+00,0.2.0
6631:3,6631,venusaur-mega,3,3,Venusaurite,Chlorophyll,Modest,Sludge Bomb|Earth Power|Sleep Powder|Protect,Limitless VGC,https://limitlessvgc.com/teams/6631,435:6631:2002:3,2026-08-03 08:41:23.658111+00,0.2.0
6633:1,6633,gardevoir-mega,282,1,Gardevoirite,Telepathy,Modest,Hyper Voice|Psychic|Trick Room|Protect,Limitless VGC,https://limitlessvgc.com/teams/6633,435:6633:1068:1,2026-08-03 08:41:23.658111+00,0.2.0
6634:2,6634,charizard-mega-y,6,2,Charizardite Y,Solar Power,Modest,Protect|Heat Wave|Solar Beam|Weather Ball,Limitless VGC,https://limitlessvgc.com/teams/6634,435:6634:2873:2,2026-08-03 08:41:23.658111+00,0.2.0
6635:6,6635,venusaur-mega,3,6,Venusaurite,Chlorophyll,Modest,Sludge Bomb|Protect|Sleep Powder|Giga Drain,Limitless VGC,https://limitlessvgc.com/teams/6635,435:6635:4920:6,2026-08-03 08:41:23.658111+00,0.2.0
6636:3,6636,venusaur-mega,3,3,Venusaurite,Chlorophyll,Modest,Protect|Sludge Bomb|Earth Power|Giga Drain,Limitless VGC,https://limitlessvgc.com/teams/6636,435:6636:3645:3,2026-08-03 08:41:23.658111+00,0.2.0
6640:5,6640,charizard-mega-y,6,5,Charizardite Y,Solar Power,Timid,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6640,435:6640:1660:5,2026-08-03 08:41:23.658111+00,0.2.0
6643:5,6643,dragonite-mega,149,5,Dragoninite,Multiscale,Timid,Protect|Dragon Pulse|Hurricane|Extreme Speed,Limitless VGC,https://limitlessvgc.com/teams/6643,435:6643:2024:5,2026-08-03 08:41:23.658111+00,0.2.0
6644:4,6644,charizard-mega-y,6,4,Charizardite Y,Solar Power,Modest,Weather Ball|Protect|Heat Wave|Solar Beam,Limitless VGC,https://limitlessvgc.com/teams/6644,435:6644:4200:4,2026-08-03 08:41:23.658111+00,0.2.0
6644:6,6644,floette-mega,670,6,Floettite,Flower Veil,Modest,Moonblast|Protect|Dazzling Gleam|Calm Mind,Limitless VGC,https://limitlessvgc.com/teams/6644,435:6644:4200:6,2026-08-03 08:41:23.658111+00,0.2.0
6646:6,6646,gengar-mega,94,6,Gengarite,Cursed Body,Timid,Protect|Sludge Bomb|Shadow Ball|Disable,Limitless VGC,https://limitlessvgc.com/teams/6646,435:6646:1624:6,2026-08-03 08:41:23.658111+00,0.2.0
6647:3,6647,aerodactyl-mega,142,3,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6647,435:6647:4923:3,2026-08-03 08:41:23.658111+00,0.2.0
6647:6,6647,charizard-mega-y,6,6,Charizardite Y,Solar Power,Modest,Heat Wave|Weather Ball|Solar Beam|Protect,Limitless VGC,https://limitlessvgc.com/teams/6647,435:6647:4923:6,2026-08-03 08:41:23.658111+00,0.2.0
6650:1,6650,aerodactyl-mega,142,1,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6650,435:6650:4198:1,2026-08-03 08:41:23.658111+00,0.2.0
6667:3,6667,floette-mega,670,3,Floettite,Flower Veil,Timid,Moonblast|Dazzling Gleam|Light of Ruin|Protect,Limitless VGC,https://limitlessvgc.com/teams/6667,435:6667:4931:3,2026-08-03 08:41:23.658111+00,0.2.0
6668:4,6668,froslass-mega,478,4,Froslassite,Cursed Body,Modest,Blizzard|Shadow Ball|Aurora Veil|Protect,Limitless VGC,https://limitlessvgc.com/teams/6668,435:6668:4004:4,2026-08-03 08:41:23.658111+00,0.2.0
6671:6,6671,blastoise-mega,9,6,Blastoisinite,Rain Dish,Modest,Water Spout|Dark Pulse|Shell Smash|Protect,Limitless VGC,https://limitlessvgc.com/teams/6671,435:6671:2469:6,2026-08-03 08:41:23.658111+00,0.2.0
6672:3,6672,aerodactyl-mega,142,3,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Wide Guard,Limitless VGC,https://limitlessvgc.com/teams/6672,435:6672:4932:3,2026-08-03 08:41:23.658111+00,0.2.0
6673:5,6673,floette-mega,670,5,Floettite,Flower Veil,Timid,Draining Kiss|Dazzling Gleam|Calm Mind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6673,435:6673:2865:5,2026-08-03 08:41:23.658111+00,0.2.0
6676:1,6676,aerodactyl-mega,142,1,Aerodactylite,Unnerve,Jolly,Rock Slide|Dual Wingbeat|Tailwind|Protect,Limitless VGC,https://limitlessvgc.com/teams/6676,435:6676:4934:1,2026-08-03 08:41:23.658111+00,0.2.0
6677:3,6677,aerodactyl-mega,142,3,Aerodactylite,Unnerve,Jolly,Wide Guard|Rock Slide|Dual Wingbeat|Tailwind,Limitless VGC,https://limitlessvgc.com/teams/6677,435:6677:3538:3,2026-08-03 08:41:23.658111+00,0.2.0
6678:1,6678,camerupt-mega,323,1,Cameruptite,Solid Rock,Quiet,Heat Wave|Earth Power|Ancient Power|Protect,Limitless VGC,https://limitlessvgc.com/teams/6678,435:6678:3174:1,2026-08-03 08:41:23.658111+00,0.2.0
6681:3,6681,garchomp-mega,445,3,Garchompite,Rough Skin,Adamant,Earthquake|Rock Slide|Stomping Tantrum|Protect,Limitless VGC,https://limitlessvgc.com/teams/6681,435:6681:4103:3,2026-08-03 08:41:23.658111+00,0.2.0
