pokemon_key,pokemon_id,pokemon_name,form_name,source_name,source_url,source_record_id,extracted_at_utc,dataset_version
gyarados-mega,130,gyarados,gyarados-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/gyarados-mega,10041,2026-07-21 11:17:17.414942+00,0.0.0-dev
aerodactyl-mega,142,aerodactyl,aerodactyl-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/aerodactyl-mega,10042,2026-07-21 11:17:17.414942+00,0.0.0-dev
mewtwo-mega-x,150,mewtwo,mewtwo-mega-x,PokéAPI,https://pokeapi.co/api/v2/pokemon/mewtwo-mega-x,10043,2026-07-21 11:17:17.414942+00,0.0.0-dev
mewtwo-mega-y,150,mewtwo,mewtwo-mega-y,PokéAPI,https://pokeapi.co/api/v2/pokemon/mewtwo-mega-y,10044,2026-07-21 11:17:17.414942+00,0.0.0-dev
ampharos-mega,181,ampharos,ampharos-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/ampharos-mega,10045,2026-07-21 11:17:17.414942+00,0.0.0-dev
scizor-mega,212,scizor,scizor-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/scizor-mega,10046,2026-07-21 11:17:17.414942+00,0.0.0-dev
heracross-mega,214,heracross,heracross-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/heracross-mega,10047,2026-07-21 11:17:17.414942+00,0.0.0-dev
houndoom-mega,229,houndoom,houndoom-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/houndoom-mega,10048,2026-07-21 11:17:17.414942+00,0.0.0-dev
tyranitar-mega,248,tyranitar,tyranitar-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/tyranitar-mega,10049,2026-07-21 11:17:17.414942+00,0.0.0-dev
blaziken-mega,257,blaziken,blaziken-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/blaziken-mega,10050,2026-07-21 11:17:17.414942+00,0.0.0-dev
gardevoir-mega,282,gardevoir,gardevoir-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/gardevoir-mega,10051,2026-07-21 11:17:17.414942+00,0.0.0-dev
mawile-mega,303,mawile,mawile-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/mawile-mega,10052,2026-07-21 11:17:17.414942+00,0.0.0-dev
aggron-mega,306,aggron,aggron-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/aggron-mega,10053,2026-07-21 11:17:17.414942+00,0.0.0-dev
medicham-mega,308,medicham,medicham-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/medicham-mega,10054,2026-07-21 11:17:17.414942+00,0.0.0-dev
manectric-mega,310,manectric,manectric-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/manectric-mega,10055,2026-07-21 11:17:17.414942+00,0.0.0-dev
banette-mega,354,banette,banette-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/banette-mega,10056,2026-07-21 11:17:17.414942+00,0.0.0-dev
absol-mega,359,absol,absol-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/absol-mega,10057,2026-07-21 11:17:17.414942+00,0.0.0-dev
garchomp-mega,445,garchomp,garchomp-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/garchomp-mega,10058,2026-07-21 11:17:17.414942+00,0.0.0-dev
lucario-mega,448,lucario,lucario-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/lucario-mega,10059,2026-07-21 11:17:17.414942+00,0.0.0-dev
abomasnow-mega,460,abomasnow,abomasnow-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/abomasnow-mega,10060,2026-07-21 11:17:17.414942+00,0.0.0-dev
floette-eternal,670,floette,floette-eternal,PokéAPI,https://pokeapi.co/api/v2/pokemon/floette-eternal,10061,2026-07-21 11:17:17.414942+00,0.0.0-dev
latias-mega,380,latias,latias-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/latias-mega,10062,2026-07-21 11:17:17.414942+00,0.0.0-dev
latios-mega,381,latios,latios-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/latios-mega,10063,2026-07-21 11:17:17.414942+00,0.0.0-dev
swampert-mega,260,swampert,swampert-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/swampert-mega,10064,2026-07-21 11:17:17.414942+00,0.0.0-dev
sceptile-mega,254,sceptile,sceptile-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/sceptile-mega,10065,2026-07-21 11:17:17.414942+00,0.0.0-dev
sableye-mega,302,sableye,sableye-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/sableye-mega,10066,2026-07-21 11:17:17.414942+00,0.0.0-dev
altaria-mega,334,altaria,altaria-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/altaria-mega,10067,2026-07-21 11:17:17.414942+00,0.0.0-dev
gallade-mega,475,gallade,gallade-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/gallade-mega,10068,2026-07-21 11:17:17.414942+00,0.0.0-dev
audino-mega,531,audino,audino-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/audino-mega,10069,2026-07-21 11:17:17.414942+00,0.0.0-dev
sharpedo-mega,319,sharpedo,sharpedo-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/sharpedo-mega,10070,2026-07-21 11:17:17.414942+00,0.0.0-dev
slowbro-mega,80,slowbro,slowbro-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowbro-mega,10071,2026-07-21 11:17:17.414942+00,0.0.0-dev
steelix-mega,208,steelix,steelix-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/steelix-mega,10072,2026-07-21 11:17:17.414942+00,0.0.0-dev
pidgeot-mega,18,pidgeot,pidgeot-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/pidgeot-mega,10073,2026-07-21 11:17:17.414942+00,0.0.0-dev
glalie-mega,362,glalie,glalie-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/glalie-mega,10074,2026-07-21 11:17:17.414942+00,0.0.0-dev
diancie-mega,719,diancie,diancie-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/diancie-mega,10075,2026-07-21 11:17:17.414942+00,0.0.0-dev
metagross-mega,376,metagross,metagross-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/metagross-mega,10076,2026-07-21 11:17:17.414942+00,0.0.0-dev
kyogre-primal,382,kyogre,kyogre-primal,PokéAPI,https://pokeapi.co/api/v2/pokemon/kyogre-primal,10077,2026-07-21 11:17:17.414942+00,0.0.0-dev
groudon-primal,383,groudon,groudon-primal,PokéAPI,https://pokeapi.co/api/v2/pokemon/groudon-primal,10078,2026-07-21 11:17:17.414942+00,0.0.0-dev
rayquaza-mega,384,rayquaza,rayquaza-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/rayquaza-mega,10079,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-rock-star,25,pikachu,pikachu-rock-star,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-rock-star,10080,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-belle,25,pikachu,pikachu-belle,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-belle,10081,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-pop-star,25,pikachu,pikachu-pop-star,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-pop-star,10082,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-phd,25,pikachu,pikachu-phd,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-phd,10083,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-libre,25,pikachu,pikachu-libre,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-libre,10084,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-cosplay,25,pikachu,pikachu-cosplay,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-cosplay,10085,2026-07-21 11:17:17.414942+00,0.0.0-dev
hoopa-unbound,720,hoopa,hoopa-unbound,PokéAPI,https://pokeapi.co/api/v2/pokemon/hoopa-unbound,10086,2026-07-21 11:17:17.414942+00,0.0.0-dev
camerupt-mega,323,camerupt,camerupt-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/camerupt-mega,10087,2026-07-21 11:17:17.414942+00,0.0.0-dev
lopunny-mega,428,lopunny,lopunny-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/lopunny-mega,10088,2026-07-21 11:17:17.414942+00,0.0.0-dev
salamence-mega,373,salamence,salamence-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/salamence-mega,10089,2026-07-21 11:17:17.414942+00,0.0.0-dev
beedrill-mega,15,beedrill,beedrill-mega,PokéAPI,https://pokeapi.co/api/v2/pokemon/beedrill-mega,10090,2026-07-21 11:17:17.414942+00,0.0.0-dev
rattata-alola,19,rattata,rattata-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/rattata-alola,10091,2026-07-21 11:17:17.414942+00,0.0.0-dev
raticate-alola,20,raticate,raticate-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/raticate-alola,10092,2026-07-21 11:17:17.414942+00,0.0.0-dev
raticate-totem-alola,20,raticate,raticate-totem-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/raticate-totem-alola,10093,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-original-cap,25,pikachu,pikachu-original-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-original-cap,10094,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-hoenn-cap,25,pikachu,pikachu-hoenn-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-hoenn-cap,10095,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-sinnoh-cap,25,pikachu,pikachu-sinnoh-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-sinnoh-cap,10096,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-unova-cap,25,pikachu,pikachu-unova-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-unova-cap,10097,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-kalos-cap,25,pikachu,pikachu-kalos-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-kalos-cap,10098,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-alola-cap,25,pikachu,pikachu-alola-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-alola-cap,10099,2026-07-21 11:17:17.414942+00,0.0.0-dev
raichu-alola,26,raichu,raichu-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/raichu-alola,10100,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandshrew-alola,27,sandshrew,sandshrew-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandshrew-alola,10101,2026-07-21 11:17:17.414942+00,0.0.0-dev
sandslash-alola,28,sandslash,sandslash-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/sandslash-alola,10102,2026-07-21 11:17:17.414942+00,0.0.0-dev
vulpix-alola,37,vulpix,vulpix-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/vulpix-alola,10103,2026-07-21 11:17:17.414942+00,0.0.0-dev
ninetales-alola,38,ninetales,ninetales-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/ninetales-alola,10104,2026-07-21 11:17:17.414942+00,0.0.0-dev
diglett-alola,50,diglett,diglett-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/diglett-alola,10105,2026-07-21 11:17:17.414942+00,0.0.0-dev
dugtrio-alola,51,dugtrio,dugtrio-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/dugtrio-alola,10106,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowth-alola,52,meowth,meowth-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-alola,10107,2026-07-21 11:17:17.414942+00,0.0.0-dev
persian-alola,53,persian,persian-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/persian-alola,10108,2026-07-21 11:17:17.414942+00,0.0.0-dev
geodude-alola,74,geodude,geodude-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/geodude-alola,10109,2026-07-21 11:17:17.414942+00,0.0.0-dev
graveler-alola,75,graveler,graveler-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/graveler-alola,10110,2026-07-21 11:17:17.414942+00,0.0.0-dev
golem-alola,76,golem,golem-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/golem-alola,10111,2026-07-21 11:17:17.414942+00,0.0.0-dev
grimer-alola,88,grimer,grimer-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/grimer-alola,10112,2026-07-21 11:17:17.414942+00,0.0.0-dev
muk-alola,89,muk,muk-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/muk-alola,10113,2026-07-21 11:17:17.414942+00,0.0.0-dev
exeggutor-alola,103,exeggutor,exeggutor-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/exeggutor-alola,10114,2026-07-21 11:17:17.414942+00,0.0.0-dev
marowak-alola,105,marowak,marowak-alola,PokéAPI,https://pokeapi.co/api/v2/pokemon/marowak-alola,10115,2026-07-21 11:17:17.414942+00,0.0.0-dev
greninja-battle-bond,658,greninja,greninja-battle-bond,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-battle-bond,10116,2026-07-21 11:17:17.414942+00,0.0.0-dev
greninja-ash,658,greninja,greninja-ash,PokéAPI,https://pokeapi.co/api/v2/pokemon/greninja-ash,10117,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-10-power-construct,718,zygarde,zygarde-10-power-construct,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-10-power-construct,10118,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-50-power-construct,718,zygarde,zygarde-50-power-construct,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-50-power-construct,10119,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-complete,718,zygarde,zygarde-complete,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-complete,10120,2026-07-21 11:17:17.414942+00,0.0.0-dev
gumshoos-totem,735,gumshoos,gumshoos-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/gumshoos-totem,10121,2026-07-21 11:17:17.414942+00,0.0.0-dev
vikavolt-totem,738,vikavolt,vikavolt-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/vikavolt-totem,10122,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-pom-pom,741,oricorio,oricorio-pom-pom,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-pom-pom,10123,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-pau,741,oricorio,oricorio-pau,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-pau,10124,2026-07-21 11:17:17.414942+00,0.0.0-dev
oricorio-sensu,741,oricorio,oricorio-sensu,PokéAPI,https://pokeapi.co/api/v2/pokemon/oricorio-sensu,10125,2026-07-21 11:17:17.414942+00,0.0.0-dev
lycanroc-midnight,745,lycanroc,lycanroc-midnight,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-midnight,10126,2026-07-21 11:17:17.414942+00,0.0.0-dev
wishiwashi-school,746,wishiwashi,wishiwashi-school,PokéAPI,https://pokeapi.co/api/v2/pokemon/wishiwashi-school,10127,2026-07-21 11:17:17.414942+00,0.0.0-dev
lurantis-totem,754,lurantis,lurantis-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/lurantis-totem,10128,2026-07-21 11:17:17.414942+00,0.0.0-dev
salazzle-totem,758,salazzle,salazzle-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/salazzle-totem,10129,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-orange-meteor,774,minior,minior-orange-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-orange-meteor,10130,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-yellow-meteor,774,minior,minior-yellow-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-yellow-meteor,10131,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-green-meteor,774,minior,minior-green-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-green-meteor,10132,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-blue-meteor,774,minior,minior-blue-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-blue-meteor,10133,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-indigo-meteor,774,minior,minior-indigo-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-indigo-meteor,10134,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-violet-meteor,774,minior,minior-violet-meteor,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-violet-meteor,10135,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-red,774,minior,minior-red,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-red,10136,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-orange,774,minior,minior-orange,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-orange,10137,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-yellow,774,minior,minior-yellow,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-yellow,10138,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-green,774,minior,minior-green,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-green,10139,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-blue,774,minior,minior-blue,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-blue,10140,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-indigo,774,minior,minior-indigo,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-indigo,10141,2026-07-21 11:17:17.414942+00,0.0.0-dev
minior-violet,774,minior,minior-violet,PokéAPI,https://pokeapi.co/api/v2/pokemon/minior-violet,10142,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-busted,778,mimikyu,mimikyu-busted,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-busted,10143,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-totem-disguised,778,mimikyu,mimikyu-totem-disguised,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-totem-disguised,10144,2026-07-21 11:17:17.414942+00,0.0.0-dev
mimikyu-totem-busted,778,mimikyu,mimikyu-totem-busted,PokéAPI,https://pokeapi.co/api/v2/pokemon/mimikyu-totem-busted,10145,2026-07-21 11:17:17.414942+00,0.0.0-dev
kommo-o-totem,784,kommo-o,kommo-o-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/kommo-o-totem,10146,2026-07-21 11:17:17.414942+00,0.0.0-dev
magearna-original,801,magearna,magearna-original,PokéAPI,https://pokeapi.co/api/v2/pokemon/magearna-original,10147,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-partner-cap,25,pikachu,pikachu-partner-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-partner-cap,10148,2026-07-21 11:17:17.414942+00,0.0.0-dev
marowak-totem,105,marowak,marowak-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/marowak-totem,10149,2026-07-21 11:17:17.414942+00,0.0.0-dev
ribombee-totem,743,ribombee,ribombee-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/ribombee-totem,10150,2026-07-21 11:17:17.414942+00,0.0.0-dev
rockruff-own-tempo,744,rockruff,rockruff-own-tempo,PokéAPI,https://pokeapi.co/api/v2/pokemon/rockruff-own-tempo,10151,2026-07-21 11:17:17.414942+00,0.0.0-dev
lycanroc-dusk,745,lycanroc,lycanroc-dusk,PokéAPI,https://pokeapi.co/api/v2/pokemon/lycanroc-dusk,10152,2026-07-21 11:17:17.414942+00,0.0.0-dev
araquanid-totem,752,araquanid,araquanid-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/araquanid-totem,10153,2026-07-21 11:17:17.414942+00,0.0.0-dev
togedemaru-totem,777,togedemaru,togedemaru-totem,PokéAPI,https://pokeapi.co/api/v2/pokemon/togedemaru-totem,10154,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma-dusk,800,necrozma,necrozma-dusk,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-dusk,10155,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma-dawn,800,necrozma,necrozma-dawn,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-dawn,10156,2026-07-21 11:17:17.414942+00,0.0.0-dev
necrozma-ultra,800,necrozma,necrozma-ultra,PokéAPI,https://pokeapi.co/api/v2/pokemon/necrozma-ultra,10157,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-starter,25,pikachu,pikachu-starter,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-starter,10158,2026-07-21 11:17:17.414942+00,0.0.0-dev
eevee-starter,133,eevee,eevee-starter,PokéAPI,https://pokeapi.co/api/v2/pokemon/eevee-starter,10159,2026-07-21 11:17:17.414942+00,0.0.0-dev
pikachu-world-cap,25,pikachu,pikachu-world-cap,PokéAPI,https://pokeapi.co/api/v2/pokemon/pikachu-world-cap,10160,2026-07-21 11:17:17.414942+00,0.0.0-dev
meowth-galar,52,meowth,meowth-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/meowth-galar,10161,2026-07-21 11:17:17.414942+00,0.0.0-dev
ponyta-galar,77,ponyta,ponyta-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/ponyta-galar,10162,2026-07-21 11:17:17.414942+00,0.0.0-dev
rapidash-galar,78,rapidash,rapidash-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/rapidash-galar,10163,2026-07-21 11:17:17.414942+00,0.0.0-dev
slowpoke-galar,79,slowpoke,slowpoke-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowpoke-galar,10164,2026-07-21 11:17:17.414942+00,0.0.0-dev
slowbro-galar,80,slowbro,slowbro-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowbro-galar,10165,2026-07-21 11:17:17.414942+00,0.0.0-dev
farfetchd-galar,83,farfetchd,farfetchd-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/farfetchd-galar,10166,2026-07-21 11:17:17.414942+00,0.0.0-dev
weezing-galar,110,weezing,weezing-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/weezing-galar,10167,2026-07-21 11:17:17.414942+00,0.0.0-dev
mr-mime-galar,122,mr-mime,mr-mime-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/mr-mime-galar,10168,2026-07-21 11:17:17.414942+00,0.0.0-dev
articuno-galar,144,articuno,articuno-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/articuno-galar,10169,2026-07-21 11:17:17.414942+00,0.0.0-dev
zapdos-galar,145,zapdos,zapdos-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/zapdos-galar,10170,2026-07-21 11:17:17.414942+00,0.0.0-dev
moltres-galar,146,moltres,moltres-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/moltres-galar,10171,2026-07-21 11:17:17.414942+00,0.0.0-dev
slowking-galar,199,slowking,slowking-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/slowking-galar,10172,2026-07-21 11:17:17.414942+00,0.0.0-dev
corsola-galar,222,corsola,corsola-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/corsola-galar,10173,2026-07-21 11:17:17.414942+00,0.0.0-dev
zigzagoon-galar,263,zigzagoon,zigzagoon-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/zigzagoon-galar,10174,2026-07-21 11:17:17.414942+00,0.0.0-dev
linoone-galar,264,linoone,linoone-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/linoone-galar,10175,2026-07-21 11:17:17.414942+00,0.0.0-dev
darumaka-galar,554,darumaka,darumaka-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/darumaka-galar,10176,2026-07-21 11:17:17.414942+00,0.0.0-dev
darmanitan-galar-standard,555,darmanitan,darmanitan-galar-standard,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-galar-standard,10177,2026-07-21 11:17:17.414942+00,0.0.0-dev
darmanitan-galar-zen,555,darmanitan,darmanitan-galar-zen,PokéAPI,https://pokeapi.co/api/v2/pokemon/darmanitan-galar-zen,10178,2026-07-21 11:17:17.414942+00,0.0.0-dev
yamask-galar,562,yamask,yamask-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/yamask-galar,10179,2026-07-21 11:17:17.414942+00,0.0.0-dev
stunfisk-galar,618,stunfisk,stunfisk-galar,PokéAPI,https://pokeapi.co/api/v2/pokemon/stunfisk-galar,10180,2026-07-21 11:17:17.414942+00,0.0.0-dev
zygarde-10,718,zygarde,zygarde-10,PokéAPI,https://pokeapi.co/api/v2/pokemon/zygarde-10,10181,2026-07-21 11:17:17.414942+00,0.0.0-dev
cramorant-gulping,845,cramorant,cramorant-gulping,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant-gulping,10182,2026-07-21 11:17:17.414942+00,0.0.0-dev
cramorant-gorging,845,cramorant,cramorant-gorging,PokéAPI,https://pokeapi.co/api/v2/pokemon/cramorant-gorging,10183,2026-07-21 11:17:17.414942+00,0.0.0-dev
toxtricity-low-key,849,toxtricity,toxtricity-low-key,PokéAPI,https://pokeapi.co/api/v2/pokemon/toxtricity-low-key,10184,2026-07-21 11:17:17.414942+00,0.0.0-dev
eiscue-noice,875,eiscue,eiscue-noice,PokéAPI,https://pokeapi.co/api/v2/pokemon/eiscue-noice,10185,2026-07-21 11:17:17.414942+00,0.0.0-dev
indeedee-female,876,indeedee,indeedee-female,PokéAPI,https://pokeapi.co/api/v2/pokemon/indeedee-female,10186,2026-07-21 11:17:17.414942+00,0.0.0-dev
morpeko-hangry,877,morpeko,morpeko-hangry,PokéAPI,https://pokeapi.co/api/v2/pokemon/morpeko-hangry,10187,2026-07-21 11:17:17.414942+00,0.0.0-dev
zacian-crowned,888,zacian,zacian-crowned,PokéAPI,https://pokeapi.co/api/v2/pokemon/zacian-crowned,10188,2026-07-21 11:17:17.414942+00,0.0.0-dev
zamazenta-crowned,889,zamazenta,zamazenta-crowned,PokéAPI,https://pokeapi.co/api/v2/pokemon/zamazenta-crowned,10189,2026-07-21 11:17:17.414942+00,0.0.0-dev
eternatus-eternamax,890,eternatus,eternatus-eternamax,PokéAPI,https://pokeapi.co/api/v2/pokemon/eternatus-eternamax,10190,2026-07-21 11:17:17.414942+00,0.0.0-dev
urshifu-rapid-strike,892,urshifu,urshifu-rapid-strike,PokéAPI,https://pokeapi.co/api/v2/pokemon/urshifu-rapid-strike,10191,2026-07-21 11:17:17.414942+00,0.0.0-dev
zarude-dada,893,zarude,zarude-dada,PokéAPI,https://pokeapi.co/api/v2/pokemon/zarude-dada,10192,2026-07-21 11:17:17.414942+00,0.0.0-dev
calyrex-ice,898,calyrex,calyrex-ice,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex-ice,10193,2026-07-21 11:17:17.414942+00,0.0.0-dev
calyrex-shadow,898,calyrex,calyrex-shadow,PokéAPI,https://pokeapi.co/api/v2/pokemon/calyrex-shadow,10194,2026-07-21 11:17:17.414942+00,0.0.0-dev
venusaur-gmax,3,venusaur,venusaur-gmax,PokéAPI,https://pokeapi.co/api/v2/pokemon/venusaur-gmax,10195,2026-07-21 11:17:17.414942+00,0.0.0-dev
charizard-gmax,6,charizard,charizard-gmax,PokéAPI,https://pokeapi.co/api/v2/pokemon/charizard-gmax,10196,2026-07-21 11:17:17.414942+00,0.0.0-dev
